Concurrent Users,Total Waiting Time,Total Service Time, Maximum Workload,Average Waiting Time,Average Service Time
4390,-1,0,-1,-0.00,0.00
1006,-3,0,-1,-0.00,0.00
2397,0,0,-2,0.00,0.00
1677,0,0,0,0.00,0.00
2425,-1,0,-1,-0.00,0.00
2249,-2,0,0,-0.00,0.00
4564,0,0,1,0.00,0.00
1379,0,0,0,0.00,0.00
2736,0,0,1,0.00,0.00
968,0,0,0,0.00,0.00
4691,-1,0,-1,-0.00,0.00
1443,-1,0,0,-0.00,0.00
2623,0,0,0,0.00,0.00
433,-2,0,-1,-0.00,0.00
2365,-1,0,-1,-0.00,0.00
1373,-1,0,-1,-0.00,0.00
1976,0,0,1,0.00,0.00
1314,0,0,1,0.00,0.00
2555,0,0,-1,0.00,0.00
3496,-1,0,-1,-0.00,0.00
4534,0,0,-1,0.00,0.00
4971,-1,0,-1,-0.00,0.00
2584,0,0,-2,0.00,0.00
1855,0,0,0,0.00,0.00
4447,0,0,-2,0.00,0.00
4057,-1,0,0,-0.00,0.00
2030,-1,0,0,-0.00,0.00
4233,-1,0,-1,-0.00,0.00
2874,-1,0,0,-0.00,0.00
3924,0,0,-2,0.00,0.00
4626,-1,0,-1,-0.00,0.00
3429,-1,0,2,-0.00,0.00
3104,-1,0,0,-0.00,0.00
75,0,0,0,0.00,0.00
4107,0,0,1,0.00,0.00
962,0,0,0,0.00,0.00
3714,0,0,-1,0.00,0.00
2713,0,0,0,0.00,0.00
2814,-1,0,0,-0.00,0.00
3953,-1,0,0,-0.00,0.00
649,0,0,0,0.00,0.00
1945,-1,0,1,-0.00,0.00
608,0,0,0,0.00,0.00
136,0,0,0,0.00,0.00
3338,0,0,-1,0.00,0.00
4384,-2,0,1,-0.00,0.00
2328,-4,0,1,-0.00,0.00
4687,-1,0,0,-0.00,0.00
4708,0,0,-1,0.00,0.00
356,-1,0,0,-0.00,0.00
628,-4,0,0,-0.01,0.00
1150,0,0,1,0.00,0.00
1926,0,0,-2,0.00,0.00
335,-1,0,-1,-0.00,0.00
2310,0,0,1,0.00,0.00
1652,-1,0,-1,-0.00,0.00
751,0,0,-1,0.00,0.00
610,0,0,0,0.00,0.00
1625,-1,0,0,-0.00,0.00
493,-1,0,1,-0.00,0.00
296,-1,0,1,-0.00,0.00
990,-2,0,-2,-0.00,0.00
3315,0,0,0,0.00,0.00
1489,-1,0,-2,-0.00,0.00
3101,-3,0,0,-0.00,0.00
4311,-1,0,0,-0.00,0.00
1155,-1,0,-3,-0.00,0.00
204,0,0,-1,0.00,0.00
4638,-1,0,0,-0.00,0.00
3360,0,0,-1,0.00,0.00
3556,0,0,-1,0.00,0.00
1606,0,0,-1,0.00,0.00
667,-1,0,0,-0.00,0.00
3374,0,0,0,0.00,0.00
3896,-1,0,-1,-0.00,0.00
2111,-1,0,0,-0.00,0.00
4900,0,0,0,0.00,0.00
3608,-1,0,-1,-0.00,0.00
594,-1,0,0,-0.00,0.00
4665,0,0,0,0.00,0.00
1618,0,0,-4,0.00,0.00
3547,-1,0,1,-0.00,0.00
4084,0,0,-1,0.00,0.00
1799,0,0,0,0.00,0.00
4299,0,0,1,0.00,0.00
2692,-2,0,-3,-0.00,0.00
1914,-1,0,-1,-0.00,0.00
803,-1,0,0,-0.00,0.00
4013,-1,0,1,-0.00,0.00
1052,0,0,-1,0.00,0.00
3882,0,0,-2,0.00,0.00
633,-2,0,0,-0.00,0.00
4089,0,0,2,0.00,0.00
1313,0,0,-1,0.00,0.00
1557,0,0,0,0.00,0.00
635,-2,0,0,-0.00,0.00
4521,-2,0,2,-0.00,0.00
2049,-1,0,-2,-0.00,0.00
2378,-2,0,-1,-0.00,0.00
173,-1,0,0,-0.01,0.00
3619,0,0,-3,0.00,0.00
1650,0,0,-2,0.00,0.00
2565,0,0,0,0.00,0.00
2923,-1,0,-1,-0.00,0.00
1681,-1,0,-1,-0.00,0.00
4740,0,0,-1,0.00,0.00
3435,0,0,-1,0.00,0.00
2948,0,0,-3,0.00,0.00
298,-1,0,0,-0.00,0.00
291,-1,0,-1,-0.00,0.00
3397,0,0,-4,0.00,0.00
4942,0,0,-1,0.00,0.00
3402,0,0,-1,0.00,0.00
4880,-1,0,-1,-0.00,0.00
3138,0,0,-1,0.00,0.00
2662,0,0,-4,0.00,0.00
556,0,0,0,0.00,0.00
3761,-2,0,0,-0.00,0.00
727,-1,0,0,-0.00,0.00
4479,0,0,0,0.00,0.00
2649,0,0,0,0.00,0.00
2232,-1,0,3,-0.00,0.00
1849,0,0,1,0.00,0.00
86,-1,0,0,-0.01,0.00
1639,-1,0,0,-0.00,0.00
4074,0,0,0,0.00,0.00
248,-1,0,0,-0.00,0.00
2544,0,0,0,0.00,0.00
3957,0,0,0,0.00,0.00
1767,-1,0,1,-0.00,0.00
4157,0,0,1,0.00,0.00
3631,-1,0,0,-0.00,0.00
4157,0,0,1,0.00,0.00
4818,0,0,-2,0.00,0.00
921,-1,0,-1,-0.00,0.00
3492,-1,0,-2,-0.00,0.00
4476,0,0,-1,0.00,0.00
81,-1,0,-2,-0.01,0.00
2935,0,0,0,0.00,0.00
3660,0,0,0,0.00,0.00
2958,0,0,1,0.00,0.00
1414,-1,0,0,-0.00,0.00
1150,-1,0,-2,-0.00,0.00
978,-1,0,-1,-0.00,0.00
3741,0,0,-1,0.00,0.00
545,-1,0,-1,-0.00,0.00
749,-1,0,-1,-0.00,0.00
4528,-2,0,0,-0.00,0.00
4096,-3,0,0,-0.00,0.00
1788,0,0,-1,0.00,0.00
2689,-1,0,-1,-0.00,0.00
37,-1,0,1,-0.03,0.00
2395,-1,0,-1,-0.00,0.00
3264,0,0,-2,0.00,0.00
4345,0,0,-1,0.00,0.00
30,-3,0,-3,-0.10,0.00
1769,-1,0,1,-0.00,0.00
3020,-2,0,-1,-0.00,0.00
4015,0,0,0,0.00,0.00
4420,-2,0,2,-0.00,0.00
3172,0,0,-3,0.00,0.00
1848,-3,0,-2,-0.00,0.00
4268,0,0,-2,0.00,0.00
1330,-1,0,0,-0.00,0.00
520,-1,0,-1,-0.00,0.00
5000,0,0,-1,0.00,0.00
4652,-4,0,-1,-0.00,0.00
4007,0,0,-2,0.00,0.00
2213,-2,0,-2,-0.00,0.00
470,0,0,-1,0.00,0.00
1066,0,0,-2,0.00,0.00
4681,0,0,-1,0.00,0.00
4887,0,0,-1,0.00,0.00
4785,-2,0,-1,-0.00,0.00
3779,0,0,0,0.00,0.00
226,0,0,0,0.00,0.00
1182,-1,0,0,-0.00,0.00
3251,0,0,-1,0.00,0.00
4503,-1,0,-1,-0.00,0.00
2394,0,0,2,0.00,0.00
3529,0,0,-2,0.00,0.00
1676,-1,0,-1,-0.00,0.00
106,-1,0,0,-0.01,0.00
1771,0,0,0,0.00,0.00
1489,0,0,-1,0.00,0.00
2732,0,0,-3,0.00,0.00
1942,-1,0,-5,-0.00,0.00
4714,-2,0,0,-0.00,0.00
3915,-1,0,0,-0.00,0.00
4359,-2,0,-1,-0.00,0.00
1117,0,0,0,0.00,0.00
2654,0,0,1,0.00,0.00
385,0,0,-1,0.00,0.00
2279,0,0,-2,0.00,0.00
895,-2,0,0,-0.00,0.00
3282,-1,0,1,-0.00,0.00
4240,0,0,0,0.00,0.00
1372,0,0,-1,0.00,0.00
3958,-1,0,0,-0.00,0.00
1800,0,0,-1,0.00,0.00
2555,-1,0,-1,-0.00,0.00
1301,-2,0,-1,-0.00,0.00
478,-2,0,1,-0.00,0.00
3615,0,0,0,0.00,0.00
2210,-2,0,0,-0.00,0.00
2843,-2,0,0,-0.00,0.00
4700,0,0,-2,0.00,0.00
4349,-1,0,0,-0.00,0.00
4238,0,0,0,0.00,0.00
4785,-1,0,0,-0.00,0.00
525,-1,0,-1,-0.00,0.00
3649,0,0,-2,0.00,0.00
4021,-1,0,-1,-0.00,0.00
4613,0,0,0,0.00,0.00
3480,-1,0,0,-0.00,0.00
130,-1,0,0,-0.01,0.00
3037,-1,0,0,-0.00,0.00
1880,-1,0,-2,-0.00,0.00
608,-1,0,1,-0.00,0.00
139,0,0,-1,0.00,0.00
4847,-2,0,1,-0.00,0.00
670,-1,0,1,-0.00,0.00
1269,-1,0,-1,-0.00,0.00
3617,0,0,-2,0.00,0.00
3432,-1,0,1,-0.00,0.00
2714,0,0,1,0.00,0.00
898,0,0,-1,0.00,0.00
491,-2,0,0,-0.00,0.00
1142,0,0,-4,0.00,0.00
3829,-1,0,-1,-0.00,0.00
1904,0,0,-1,0.00,0.00
1467,-1,0,-1,-0.00,0.00
1092,0,0,1,0.00,0.00
160,-1,0,-1,-0.01,0.00
3186,-1,0,-1,-0.00,0.00
4584,-1,0,-1,-0.00,0.00
1916,0,0,1,0.00,0.00
4301,0,0,-1,0.00,0.00
2799,-1,0,-1,-0.00,0.00
1545,-1,0,1,-0.00,0.00
287,0,0,1,0.00,0.00
4068,-1,0,0,-0.00,0.00
765,-1,0,-1,-0.00,0.00
1535,-1,0,-4,-0.00,0.00
3372,0,0,2,0.00,0.00
1756,-2,0,-1,-0.00,0.00
693,0,0,1,0.00,0.00
91,-2,0,1,-0.02,0.00
1694,-1,0,0,-0.00,0.00
1646,0,0,-1,0.00,0.00
4051,0,0,-2,0.00,0.00
4164,0,0,-1,0.00,0.00
478,-1,0,1,-0.00,0.00
1528,-1,0,0,-0.00,0.00
4246,0,0,0,0.00,0.00
2910,-1,0,1,-0.00,0.00
995,0,0,2,0.00,0.00
3179,-1,0,-1,-0.00,0.00
4451,0,0,-24,0.00,0.00
4606,0,0,-2,0.00,0.00
2341,0,0,-1,0.00,0.00
1892,-1,0,-2,-0.00,0.00
3708,-1,0,-1,-0.00,0.00
2337,-2,0,2,-0.00,0.00
2695,0,0,-2,0.00,0.00
456,0,0,0,0.00,0.00
3813,-1,0,0,-0.00,0.00
2460,0,0,0,0.00,0.00
2744,0,0,-1,0.00,0.00
3949,0,0,0,0.00,0.00
937,-1,0,-1,-0.00,0.00
2243,0,0,0,0.00,0.00
4368,0,0,-1,0.00,0.00
2223,0,0,2,0.00,0.00
2951,0,0,0,0.00,0.00
1306,-1,0,0,-0.00,0.00
602,-2,0,0,-0.00,0.00
2819,0,0,1,0.00,0.00
4287,0,0,-1,0.00,0.00
3248,-1,0,-2,-0.00,0.00
3633,0,0,-2,0.00,0.00
2057,0,0,-2,0.00,0.00
135,-1,0,2,-0.01,0.00
4957,-1,0,-2,-0.00,0.00
1461,0,0,-1,0.00,0.00
974,-1,0,-3,-0.00,0.00
3338,-1,0,1,-0.00,0.00
1902,-1,0,0,-0.00,0.00
4276,-1,0,0,-0.00,0.00
2872,0,0,-1,0.00,0.00
1731,-2,0,-1,-0.00,0.00
3277,0,0,0,0.00,0.00
2450,-1,0,-1,-0.00,0.00
2142,-2,0,-2,-0.00,0.00
4687,-2,0,0,-0.00,0.00
2788,0,0,-2,0.00,0.00
4284,0,0,-1,0.00,0.00
86,-4,0,0,-0.05,0.00
3974,0,0,0,0.00,0.00
1320,-2,0,-2,-0.00,0.00
2822,0,0,1,0.00,0.00
2688,-1,0,-1,-0.00,0.00
278,0,0,0,0.00,0.00
2694,-1,0,1,-0.00,0.00
2751,-1,0,-4,-0.00,0.00
4087,0,0,-1,0.00,0.00
4941,0,0,-2,0.00,0.00
3965,-1,0,0,-0.00,0.00
606,0,0,1,0.00,0.00
3428,-1,0,-1,-0.00,0.00
751,-1,0,-2,-0.00,0.00
190,0,0,-2,0.00,0.00
1620,-1,0,-2,-0.00,0.00
4471,0,0,-1,0.00,0.00
237,-1,0,1,-0.00,0.00
3396,-2,0,-3,-0.00,0.00
1220,0,0,0,0.00,0.00
2607,-1,0,0,-0.00,0.00
3930,-3,0,1,-0.00,0.00
3393,-1,0,0,-0.00,0.00
1199,-1,0,0,-0.00,0.00
3866,-1,0,2,-0.00,0.00
4707,0,0,-3,0.00,0.00
3339,0,0,-1,0.00,0.00
743,-2,0,1,-0.00,0.00
3526,0,0,1,0.00,0.00
184,-1,0,2,-0.01,0.00
4157,0,0,2,0.00,0.00
4856,-1,0,-1,-0.00,0.00
4640,-1,0,0,-0.00,0.00
1350,0,0,0,0.00,0.00
3504,-1,0,-1,-0.00,0.00
3042,-1,0,-1,-0.00,0.00
2529,-1,0,1,-0.00,0.00
4884,-3,0,-1,-0.00,0.00
4954,-1,0,-2,-0.00,0.00
3161,-1,0,4,-0.00,0.00
1469,0,0,0,0.00,0.00
3558,0,0,-1,0.00,0.00
374,0,0,-1,0.00,0.00
2438,-1,0,1,-0.00,0.00
1967,-1,0,0,-0.00,0.00
1331,0,0,0,0.00,0.00
4880,-1,0,-2,-0.00,0.00
4245,0,0,-17,0.00,0.00
4036,-1,0,0,-0.00,0.00
4662,0,0,-1,0.00,0.00
3129,-1,0,0,-0.00,0.00
2650,-1,0,1,-0.00,0.00
3643,0,0,1,0.00,0.00
1914,-1,0,0,-0.00,0.00
1367,-1,0,0,-0.00,0.00
3161,0,0,0,0.00,0.00
2807,0,0,0,0.00,0.00
1326,-2,0,0,-0.00,0.00
139,-1,0,1,-0.01,0.00
2421,-1,0,-2,-0.00,0.00
1306,0,0,0,0.00,0.00
3076,0,0,2,0.00,0.00
1649,0,0,-2,0.00,0.00
3893,-1,0,-3,-0.00,0.00
4167,-1,0,-3,-0.00,0.00
1804,-1,0,-2,-0.00,0.00
4186,0,0,-2,0.00,0.00
1268,0,0,1,0.00,0.00
153,-1,0,-1,-0.01,0.00
2423,-1,0,-1,-0.00,0.00
1805,-1,0,0,-0.00,0.00
2559,0,0,-1,0.00,0.00
3146,0,0,-1,0.00,0.00
1932,0,0,1,0.00,0.00
529,-1,0,-1,-0.00,0.00
86,-2,0,-2,-0.02,0.00
4437,0,0,-2,0.00,0.00
3770,0,0,0,0.00,0.00
648,-1,0,-1,-0.00,0.00
596,0,0,0,0.00,0.00
4073,-3,0,1,-0.00,0.00
399,0,0,0,0.00,0.00
1301,-2,0,-2,-0.00,0.00
1317,-1,0,1,-0.00,0.00
3698,0,0,-1,0.00,0.00
2185,-1,0,0,-0.00,0.00
1518,0,0,0,0.00,0.00
3290,0,0,0,0.00,0.00
4651,-2,0,-1,-0.00,0.00
3740,-2,0,-1,-0.00,0.00
1596,0,0,-2,0.00,0.00
1543,0,0,-1,0.00,0.00
138,0,0,-1,0.00,0.00
4996,0,0,0,0.00,0.00
1369,-1,0,0,-0.00,0.00
1299,-2,0,1,-0.00,0.00
3014,0,0,1,0.00,0.00
3958,0,0,0,0.00,0.00
1784,-1,0,0,-0.00,0.00
2554,0,0,1,0.00,0.00
2147,0,0,0,0.00,0.00
1077,0,0,0,0.00,0.00
4534,-1,0,-17,-0.00,0.00
203,-2,0,0,-0.01,0.00
3148,0,0,0,0.00,0.00
4606,-1,0,-3,-0.00,0.00
2839,-2,0,-1,-0.00,0.00
1219,0,0,0,0.00,0.00
3050,0,0,-1,0.00,0.00
937,-2,0,-1,-0.00,0.00
3989,-2,0,0,-0.00,0.00
1277,-2,0,0,-0.00,0.00
893,-1,0,0,-0.00,0.00
3961,0,0,-3,0.00,0.00
1334,0,0,-1,0.00,0.00
655,-1,0,-1,-0.00,0.00
904,0,0,-1,0.00,0.00
3262,-1,0,2,-0.00,0.00
3986,0,0,-12,0.00,0.00
4470,0,0,0,0.00,0.00
167,0,0,0,0.00,0.00
4710,0,0,0,0.00,0.00
3127,0,0,1,0.00,0.00
2003,0,0,-1,0.00,0.00
3079,-1,0,-4,-0.00,0.00
4970,0,0,2,0.00,0.00
4912,-3,0,-1,-0.00,0.00
3992,-1,0,2,-0.00,0.00
4228,0,0,-1,0.00,0.00
4096,0,0,0,0.00,0.00
2720,-1,0,0,-0.00,0.00
2281,0,0,-1,0.00,0.00
4324,-1,0,-1,-0.00,0.00
2773,0,0,0,0.00,0.00
3666,-1,0,2,-0.00,0.00
3754,-1,0,1,-0.00,0.00
1934,0,0,1,0.00,0.00
3788,0,0,-1,0.00,0.00
4867,0,0,-3,0.00,0.00
2948,-1,0,0,-0.00,0.00
3342,0,0,0,0.00,0.00
2238,-2,0,0,-0.00,0.00
3297,-1,0,-3,-0.00,0.00
2575,-1,0,1,-0.00,0.00
3920,0,0,1,0.00,0.00
2605,-1,0,-3,-0.00,0.00
3055,-1,0,0,-0.00,0.00
3017,-1,0,0,-0.00,0.00
2535,-1,0,-11,-0.00,0.00
1387,0,0,-1,0.00,0.00
660,-16,0,-1,-0.02,0.00
3403,0,0,-1,0.00,0.00
3482,-3,0,-1,-0.00,0.00
3689,-1,0,-1,-0.00,0.00
1271,-1,0,0,-0.00,0.00
3358,-2,0,0,-0.00,0.00
1709,-2,0,0,-0.00,0.00
3614,-1,0,-1,-0.00,0.00
4094,0,0,-4,0.00,0.00
3454,-1,0,-1,-0.00,0.00
872,-1,0,-1,-0.00,0.00
4651,-2,0,1,-0.00,0.00
1558,0,0,-1,0.00,0.00
1964,-1,0,1,-0.00,0.00
4846,-1,0,1,-0.00,0.00
3139,0,0,1,0.00,0.00
3899,-1,0,2,-0.00,0.00
2186,-1,0,-1,-0.00,0.00
172,-1,0,-1,-0.01,0.00
2474,0,0,0,0.00,0.00
905,-1,0,-2,-0.00,0.00
4311,-1,0,-1,-0.00,0.00
1,-3,0,0,-3.00,0.00
536,-1,0,0,-0.00,0.00
3916,0,0,-1,0.00,0.00
4341,0,0,-2,0.00,0.00
1461,0,0,0,0.00,0.00
4353,-1,0,-1,-0.00,0.00
379,-1,0,-4,-0.00,0.00
2220,-1,0,-1,-0.00,0.00
543,0,0,0,0.00,0.00
4555,-1,0,-3,-0.00,0.00
4196,-1,0,-1,-0.00,0.00
3236,0,0,-1,0.00,0.00
2457,0,0,0,0.00,0.00
1590,0,0,-2,0.00,0.00
3446,-1,0,0,-0.00,0.00
1766,-2,0,-1,-0.00,0.00
4240,0,0,0,0.00,0.00
1275,0,0,-2,0.00,0.00
4831,0,0,-3,0.00,0.00
4553,0,0,-2,0.00,0.00
2116,-1,0,-2,-0.00,0.00
2382,0,0,0,0.00,0.00
4837,-1,0,0,-0.00,0.00
3597,0,0,-1,0.00,0.00
2313,0,0,1,0.00,0.00
4597,-1,0,-3,-0.00,0.00
2608,0,0,1,0.00,0.00
2273,0,0,-2,0.00,0.00
4648,-3,0,-1,-0.00,0.00
2939,-1,0,-2,-0.00,0.00
1142,-1,0,3,-0.00,0.00
4756,0,0,0,0.00,0.00
3531,-1,0,-1,-0.00,0.00
601,-1,0,1,-0.00,0.00
487,-2,0,0,-0.00,0.00
199,0,0,1,0.00,0.00
4458,-2,0,-2,-0.00,0.00
2737,0,0,1,0.00,0.00
3487,-2,0,-1,-0.00,0.00
4458,-2,0,0,-0.00,0.00
1505,0,0,-1,0.00,0.00
2597,0,0,0,0.00,0.00
4551,0,0,0,0.00,0.00
1223,0,0,3,0.00,0.00
245,0,0,-1,0.00,0.00
3453,0,0,-2,0.00,0.00
2341,-2,0,-3,-0.00,0.00
3320,-1,0,-2,-0.00,0.00
742,-4,0,0,-0.01,0.00
4257,0,0,1,0.00,0.00
1471,-1,0,-2,-0.00,0.00
1005,-1,0,0,-0.00,0.00
3259,-2,0,0,-0.00,0.00
1712,-2,0,2,-0.00,0.00
3288,0,0,0,0.00,0.00
1037,-57,0,0,-0.05,0.00
3258,-1,0,-1,-0.00,0.00
3098,-2,0,-1,-0.00,0.00
2689,-1,0,-1,-0.00,0.00
4244,-1,0,0,-0.00,0.00
4783,-1,0,0,-0.00,0.00
162,0,0,1,0.00,0.00
4834,0,0,1,0.00,0.00
4584,-2,0,3,-0.00,0.00
3037,-1,0,-1,-0.00,0.00
600,-1,0,-1,-0.00,0.00
2188,-1,0,0,-0.00,0.00
4720,-3,0,0,-0.00,0.00
4739,0,0,1,0.00,0.00
3047,-1,0,-2,-0.00,0.00
3156,0,0,1,0.00,0.00
3503,-2,0,-1,-0.00,0.00
4007,0,0,2,0.00,0.00
2299,0,0,-2,0.00,0.00
785,0,0,-1,0.00,0.00
4846,-1,0,-2,-0.00,0.00
4438,-1,0,0,-0.00,0.00
2164,0,0,0,0.00,0.00
4135,0,0,-1,0.00,0.00
1419,-1,0,-2,-0.00,0.00
715,0,0,0,0.00,0.00
2525,0,0,0,0.00,0.00
162,0,0,0,0.00,0.00
1798,-1,0,-7,-0.00,0.00
1379,0,0,1,0.00,0.00
637,-1,0,0,-0.00,0.00
1214,0,0,-2,0.00,0.00
1603,0,0,2,0.00,0.00
4403,-1,0,0,-0.00,0.00
1740,0,0,-2,0.00,0.00
940,-3,0,-1,-0.00,0.00
3936,-1,0,1,-0.00,0.00
1318,-1,0,0,-0.00,0.00
2303,0,0,-2,0.00,0.00
1823,0,0,0,0.00,0.00
3415,0,0,1,0.00,0.00
3589,-1,0,-1,-0.00,0.00
1463,0,0,1,0.00,0.00
4491,0,0,-2,0.00,0.00
1387,-1,0,-4,-0.00,0.00
1352,-1,0,1,-0.00,0.00
4472,0,0,0,0.00,0.00
1052,0,0,0,0.00,0.00
2386,-2,0,0,-0.00,0.00
3717,0,0,0,0.00,0.00
4690,0,0,0,0.00,0.00
785,-1,0,1,-0.00,0.00
4128,0,0,0,0.00,0.00
3813,0,0,1,0.00,0.00
3951,0,0,2,0.00,0.00
1895,0,0,0,0.00,0.00
899,-7,0,0,-0.01,0.00
1264,-1,0,-1,-0.00,0.00
231,0,0,0,0.00,0.00
3994,-1,0,-3,-0.00,0.00
1555,-1,0,-1,-0.00,0.00
2550,0,0,2,0.00,0.00
2587,0,0,-1,0.00,0.00
1610,0,0,-1,0.00,0.00
156,-5,0,0,-0.03,0.00
4139,-1,0,0,-0.00,0.00
3499,-1,0,0,-0.00,0.00
38,-1,0,1,-0.03,0.00
3539,0,0,-1,0.00,0.00
3047,0,0,-1,0.00,0.00
3732,-1,0,0,-0.00,0.00
109,-1,0,-2,-0.01,0.00
1087,-1,0,0,-0.00,0.00
3008,0,0,-2,0.00,0.00
4262,0,0,-1,0.00,0.00
3343,-1,0,1,-0.00,0.00
709,0,0,0,0.00,0.00
2073,0,0,1,0.00,0.00
1136,-2,0,3,-0.00,0.00
4428,0,0,0,0.00,0.00
2305,-1,0,-3,-0.00,0.00
4549,-1,0,-2,-0.00,0.00
1022,-1,0,-2,-0.00,0.00
3150,0,0,-2,0.00,0.00
693,-2,0,0,-0.00,0.00
2847,-2,0,1,-0.00,0.00
4088,0,0,0,0.00,0.00
3416,0,0,0,0.00,0.00
394,0,0,0,0.00,0.00
3827,-1,0,-1,-0.00,0.00
3225,-1,0,0,-0.00,0.00
4087,0,0,-1,0.00,0.00
1322,-2,0,1,-0.00,0.00
306,-2,0,-1,-0.01,0.00
2480,-1,0,-2,-0.00,0.00
3480,0,0,0,0.00,0.00
3765,-1,0,-2,-0.00,0.00
3270,0,0,0,0.00,0.00
951,0,0,1,0.00,0.00
3911,-1,0,-2,-0.00,0.00
1770,-2,0,0,-0.00,0.00
1138,-1,0,0,-0.00,0.00
2843,-2,0,-1,-0.00,0.00
1137,-2,0,0,-0.00,0.00
1538,0,0,1,0.00,0.00
3895,0,0,-1,0.00,0.00
2155,0,0,-2,0.00,0.00
2396,-1,0,-1,-0.00,0.00
1089,-1,0,-1,-0.00,0.00
2228,0,0,0,0.00,0.00
4510,-2,0,-1,-0.00,0.00
935,0,0,0,0.00,0.00
1975,0,0,0,0.00,0.00
2938,0,0,-1,0.00,0.00
3617,-1,0,-2,-0.00,0.00
2319,0,0,-1,0.00,0.00
3878,-1,0,0,-0.00,0.00
2017,0,0,1,0.00,0.00
445,-1,0,0,-0.00,0.00
3393,0,0,-2,0.00,0.00
4118,0,0,-1,0.00,0.00
1351,0,0,0,0.00,0.00
468,-2,0,0,-0.00,0.00
4390,-4,0,-1,-0.00,0.00
1489,0,0,2,0.00,0.00
4472,-1,0,-1,-0.00,0.00
2804,0,0,0,0.00,0.00
4464,-2,0,0,-0.00,0.00
304,-2,0,-1,-0.01,0.00
1965,-1,0,-2,-0.00,0.00
1079,-1,0,0,-0.00,0.00
4578,0,0,-1,0.00,0.00
403,0,0,1,0.00,0.00
4015,-1,0,-1,-0.00,0.00
4429,-1,0,0,-0.00,0.00
1383,-1,0,0,-0.00,0.00
2299,0,0,-2,0.00,0.00
3160,0,0,-1,0.00,0.00
1079,-1,0,-1,-0.00,0.00
388,0,0,0,0.00,0.00
2790,0,0,-1,0.00,0.00
4397,-1,0,-1,-0.00,0.00
4348,-1,0,-1,-0.00,0.00
1229,-2,0,-1,-0.00,0.00
2911,-3,0,-6,-0.00,0.00
4801,0,0,-2,0.00,0.00
2106,0,0,0,0.00,0.00
1436,-1,0,-3,-0.00,0.00
3777,0,0,-2,0.00,0.00
3133,-1,0,-1,-0.00,0.00
3104,0,0,0,0.00,0.00
3402,0,0,-1,0.00,0.00
3009,0,0,1,0.00,0.00
1796,0,0,-1,0.00,0.00
2654,-2,0,-1,-0.00,0.00
3397,0,0,-7,0.00,0.00
3919,0,0,-1,0.00,0.00
4892,0,0,1,0.00,0.00
3848,-1,0,-2,-0.00,0.00
471,0,0,0,0.00,0.00
549,-1,0,0,-0.00,0.00
2954,0,0,1,0.00,0.00
4570,0,0,-1,0.00,0.00
2366,0,0,-2,0.00,0.00
996,-1,0,0,-0.00,0.00
986,-1,0,0,-0.00,0.00
